#CODE;ENGLISH;x
e_riverlands;Трезубец;x
e_riverlands_adj;Речн;x
k_riverlands;Трезубец;x
k_riverlands_adj;Речн;x
d_thecrossing;Переправа;x
c_mistlewood;Мистлвуд;x
b_charlscastle;Замок Чарл;x
b_charlton;Чарлтон;x
c_capeofeagles;Мыс Орлиный;x
b_eagleseyrie;Орлиный насест;x
c_thetwins;Близнецы;x
b_thetwins;Близнецы;x
b_mistlewatch;Мистлвотч;x
b_greysept;Близнецы;x
c_freylands;Земли Фреев;x
b_sevenstreams;Семь Ручьев;x
b_hagsmire;Ведьмино Болото;x
c_stillfen;Безмолвная топь;x
b_stillfen;Безмолвная топь;x
c_rushmoor;Рашмур;x
b_rushmoor;Рашмур;x
d_oldstones;Сигард;x
c_seagard;Сигард;x
b_seagardcastle;Замок Сигард;x
b_seagard;Сигард;x
c_erenford;Эренфорд;x
b_erenfordhall;Чертог Эренфорд;x
c_oldstones;Старые Камни;x
b_pitford;Питфорд;x
b_oldstones;Старые Камни;x
c_martletbay;Ласточкина бухта;x
b_martletnest;Ласточкино Гнездо;x
b_braithwell;Брайтвелл;x
c_gravesham;Грэйвесхэм;x
b_gravesham;Грэйвесхэм;x
d_trident;Трезубец;x
c_wycombe;Уикомб;x
b_wycombe;Уикомб;x
c_bluefork;Синий Зубец;x
b_sevenbridges;Семь Мостов;x
b_ramsford;Баранья переправа;x
c_redfork;Красный Зубец;x
b_stonemill;Каменная мельница;x
c_deddington;Деддинтон;x
b_deddington;Деддинтон;x
b_wendishtown;Вендский городок;x
b_sherrer;Шеррир;x
c_chiltern;Чилтерн;x
b_chilterncastle;Замок Чилтерн;x
b_fairmill;Ярмарочная Мельница;x
d_harrenhal;Харренхолл;x
c_goodbrook;Гудбрук;x
b_goodbrook;Гудбрук;x
c_harrenhal;Харренхолл;x
b_harrenhal;Харренхолл;x
b_harrentown;Харрентон;x
b_upstream;Высокий Ручей;x
c_willowwood;Ивовая Роща;x
b_willowwood;Ивовая Роща;x
b_willowhill;Ивовый холм;x
c_atranta;Атранта;x
b_atranta;Атранта;x
c_shoreham;Шорхэм;x
b_whitewalls;Белые Стены;x
c_esgaroth;Эсгарот;x
b_tumblersfalls;Тамблерсфоллс;x
d_riverrun;Риверран;x
c_kanet;Канет;x
b_underhillcastle;Замок Андерхилл;x
c_turnbridge;Перевернутый мост;x
b_turnbridge;Перевернутый мост;x
c_riverrun;Риверран;x
b_riverrun;Риверран;x
b_riverrunsept;Риверрана;x
c_branstone;Бранстон;x
b_branstoneholdfast;Холдфэст Бранстон;x
b_branstone;Бранстон;x
c_lolliston;Лоллистон;x
b_lolliston;Лоллистон;x
d_blackwood;Блэквуд;x
c_maidstone;Каменная дева;x
b_maidstone;Каменная дева;x
c_blackrush;Блэкраш;x
b_halterfalls;Халтерфоллс;x
c_fairmarket;Ярмарочное Поле;x
b_fairmarket;Ярмарочное Поле;x
c_blackwoodvale;Чернолесье;x
b_raventreehall;Древорон;x
b_raventreehall_temple;Древорон;x
b_lushton;Грязнуля;x
d_southstone;Южный Камень;x
c_stonehedge;Каменная Ограда;x
b_stonehedge;Каменная Ограда;x
b_lambswold;Пустошь ягнят;x
c_highheart;Высокое Сердце;x
b_highheart;Высокое Сердце;x
c_medway;Личестер;x
b_castlelynchester;Крепость Личестеров;x
b_medway;Личестер;x
b_sallydance;Веселушка;x
d_wayfarersrest;Приют Странника;x
c_wayfarersrest;Приют Странника;x
b_wayfarersrest;Приют Странника;x
d_acornsridge;Желудевая гряда;x
c_pinkmaiden;Розовая Дева;x
b_pinkmaidencastle;Замок Розовая Дева;x
c_acornhall;Желуди;x
b_acornhall;Желуди;x
b_greenfield_a;Гринфилд;x
c_stoneysept;Каменная Септа;x
b_greystoneholdfast;Тиски Серого камня;x
